MAP,Recall@1,Recall@10,Recall@30,eligible_MAP,eligible_Recall@1,eligible_Recall@10,eligible_Recall@30,eligible_ap_ci95,eligible_hit10_ci95,eligible_hit1_ci95,level,model,n_eligible_queries,n_queries,runtime_s,scoring
0.5702438136784105,0.6012686905301314,0.7344811961939284,0.7498867240598097,0.743371586998377,0.7838157117542823,0.9574719432959244,0.9775546367395157,"[0.7292, 0.7578]","[0.9468, 0.9663]","[0.7655, 0.8045]",family,vanilla35m_clean@6000,1693,2207,40.82,maxsim
0.5913122695660881,0.8903488898957861,0.9293158133212506,0.9420027186225646,0.6167420505351399,0.9286389413988658,0.969281663516068,0.9825141776937618,"[0.6045, 0.6292]","[0.9622, 0.9764]","[0.9168, 0.9400]",fold,vanilla35m_clean@7000,2116,2207,40.79,maxsim
0.6391297949816778,0.8495695514272769,0.8830992297236067,0.8966923425464431,0.6982967611507737,0.9282178217821783,0.9648514851485148,0.9797029702970297,"[0.6865, 0.7113]","[0.9564, 0.9723]","[0.9158, 0.9396]",superfamily,vanilla35m_clean@7000,2020,2207,40.79,maxsim
0.5696611902422235,0.6030811055731763,0.7367467149977345,0.750339827820571,0.7426120772974526,0.7861783815711755,0.9604252805670408,0.9781453041937389,"[0.7286, 0.7567]","[0.9516, 0.9693]","[0.7673, 0.8051]",family,vanilla35m_clean@7000,1693,2207,40.79,maxsim
0.6039082366602483,0.8871771635704576,0.9297689170820118,0.942908926144087,0.6298797156470549,0.9253308128544423,0.9697542533081286,0.9834593572778828,"[0.6177, 0.6422]","[0.9622, 0.9768]","[0.9135, 0.9357]",fold,vanilla35m_clean@8000,2116,2207,41.02,maxsim
0.6509950566835403,0.8486633439057544,0.8849116447666515,0.8966923425464431,0.7112604406438481,0.9272277227722773,0.9668316831683168,0.9797029702970297,"[0.6994, 0.7245]","[0.9584, 0.9743]","[0.9153, 0.9386]",superfamily,vanilla35m_clean@8000,2020,2207,41.02,maxsim
0.574574332175803,0.6062528318985048,0.7358405074762121,0.7530584503851382,0.7490168642126386,0.7903130537507383,0.9592439456585942,0.9816893089190786,"[0.7351, 0.7630]","[0.9492, 0.9681]","[0.7708, 0.8092]",family,vanilla35m_clean@8000,1693,2207,41.02,maxsim
0.6015200284880134,0.8876302673312189,0.9311282283642954,0.9420027186225646,0.6273888009797003,0.9258034026465028,0.97117202268431,0.9825141776937618,"[0.6152, 0.6402]","[0.9636, 0.9778]","[0.9140, 0.9362]",fold,vanilla35m_clean@9000,2116,2207,40.82,maxsim
0.6502659533301467,0.8473040326234708,0.8867240598096964,0.898504757589488,0.7104638410889276,0.9257425742574258,0.9688118811881188,0.9816831683168317,"[0.6983, 0.7230]","[0.9609, 0.9757]","[0.9134, 0.9376]",superfamily,vanilla35m_clean@9000,2020,2207,40.82,maxsim
0.5748553672647955,0.6071590394200271,0.7353874037154509,0.750339827820571,0.7493832224178404,0.7914943886591849,0.958653278204371,0.9781453041937389,"[0.7356, 0.7636]","[0.9486, 0.9681]","[0.7726, 0.8110]",family,vanilla35m_clean@9000,1693,2207,40.82,maxsim
