MAP,Recall@1,Recall@10,Recall@30,eligible_MAP,eligible_Recall@1,eligible_Recall@10,eligible_Recall@30,eligible_ap_ci95,eligible_hit10_ci95,eligible_hit1_ci95,level,model,n_eligible_queries,n_queries,runtime_s,scoring
0.5766186688962993,0.6057997281377435,0.7299501585863163,0.7521522428636158,0.751681867840598,0.789722386296515,0.9515652687536916,0.980507974010632,"[0.7371, 0.7653]","[0.9403, 0.9616]","[0.7708, 0.8086]",family,late-r2-protsentv2-150m@5000,1693,2207,56.83,maxsim
0.6080240435184694,0.894426823742637,0.9261440869959221,0.9420027186225646,0.634172525541239,0.9328922495274102,0.9659735349716446,0.9825141776937618,"[0.6212, 0.6462]","[0.9579, 0.9735]","[0.9206, 0.9433]",fold,late-r2-protsentv2-150m@6000,2116,2207,56.46,maxsim
0.6567286534781621,0.851835070231083,0.8840054372451291,0.8980516538287268,0.7175248209041108,0.9306930693069307,0.9658415841584158,0.9811881188118812,"[0.7045, 0.7295]","[0.9574, 0.9738]","[0.9193, 0.9411]",superfamily,late-r2-protsentv2-150m@6000,2020,2207,56.46,maxsim
0.5810383672622353,0.6085183507023109,0.7322156773901224,0.7544177616674218,0.7574434002054066,0.7932663910218547,0.954518606024808,0.9834613112817484,"[0.7429, 0.7709]","[0.9445, 0.9646]","[0.7750, 0.8116]",family,late-r2-protsentv2-150m@6000,1693,2207,56.46,maxsim
0.6009388066058513,0.8903488898957861,0.9265971907566832,0.9415496148618033,0.6267825832604508,0.9286389413988658,0.9664461247637051,0.9820415879017014,"[0.6142, 0.6392]","[0.9589, 0.9735]","[0.9164, 0.9386]",fold,late-r2-protsentv2-150m@7000,2116,2207,56.58,maxsim
0.6510542805331394,0.8495695514272769,0.8844585410058904,0.8966923425464431,0.7113251470973461,0.9282178217821783,0.9663366336633663,0.9797029702970297,"[0.6984, 0.7234]","[0.9584, 0.9743]","[0.9173, 0.9386]",superfamily,late-r2-protsentv2-150m@7000,2020,2207,56.58,maxsim
0.5803503256511772,0.6166742183960127,0.7340280924331672,0.7521522428636158,0.7565464670479315,0.8038984051978736,0.9568812758417011,0.980507974010632,"[0.7415, 0.7697]","[0.9462, 0.9669]","[0.7850, 0.8222]",family,late-r2-protsentv2-150m@7000,1693,2207,56.58,maxsim
0.6014400432707484,0.892161304938831,0.9265971907566832,0.9415496148618033,0.6273053759444903,0.9305293005671077,0.9664461247637051,0.9820415879017014,"[0.6149, 0.6393]","[0.9584, 0.9735]","[0.9192, 0.9414]",fold,late-r2-protsentv2-150m@8000,2116,2207,56.86,maxsim
0.6523150977677351,0.8513819664703217,0.8840054372451291,0.8989578613502492,0.7127026835511839,0.9301980198019802,0.9658415841584158,0.9821782178217822,"[0.6993, 0.7246]","[0.9574, 0.9733]","[0.9188, 0.9411]",superfamily,late-r2-protsentv2-150m@8000,2020,2207,56.86,maxsim
0.5811762096431772,0.6116900770276393,0.733574988672406,0.7521522428636158,0.7576230919565813,0.7974010632014176,0.9562906083874778,0.980507974010632,"[0.7426, 0.7715]","[0.9462, 0.9663]","[0.7779, 0.8157]",family,late-r2-protsentv2-150m@8000,1693,2207,56.86,maxsim
0.6132489451395391,0.894426823742637,0.9288627095604893,0.9401903035795197,0.6396221275628369,0.9328922495274102,0.9688090737240076,0.9806238185255198,"[0.6270, 0.6513]","[0.9612, 0.9764]","[0.9216, 0.9428]",fold,late-r2-protsentv2-150m@9000,2116,2207,56.83,maxsim
0.6611194207959796,0.854100589034889,0.8871771635704576,0.8975985500679655,0.7223220602459046,0.9331683168316832,0.9693069306930693,0.9806930693069307,"[0.7091, 0.7341]","[0.9614, 0.9762]","[0.9223, 0.9441]",superfamily,late-r2-protsentv2-150m@9000,2020,2207,56.83,maxsim
0.5811914829283531,0.6135024920706842,0.7317625736293611,0.7512460353420933,0.7576430022580478,0.7997637330183107,0.9539279385705848,0.9793266391021854,"[0.7430, 0.7715]","[0.9433, 0.9640]","[0.7809, 0.8187]",family,late-r2-protsentv2-150m@9000,1693,2207,56.83,maxsim
0.6131542384781843,0.8975985500679655,0.9288627095604893,0.9415496148618033,0.639523347977955,0.9362003780718336,0.9688090737240076,0.9820415879017014,"[0.6273, 0.6515]","[0.9608, 0.9764]","[0.9249, 0.9461]",fold,late-r2-protsentv2-150m@10000,2116,2207,56.93,maxsim
0.6617311738803805,0.8568192115994563,0.8885364748527412,0.8994109651110104,0.7229904459178218,0.9361386138613862,0.9707920792079208,0.9826732673267327,"[0.7104, 0.7349]","[0.9634, 0.9777]","[0.9252, 0.9465]",superfamily,late-r2-protsentv2-150m@10000,2020,2207,56.93,maxsim
0.585521454589092,0.6162211146352514,0.7322156773901224,0.7544177616674218,0.7632875666143687,0.8033077377436503,0.954518606024808,0.9834613112817484,"[0.7493, 0.7777]","[0.9445, 0.9640]","[0.7850, 0.8216]",family,late-r2-protsentv2-150m@10000,1693,2207,56.93,maxsim
0.6132232956590781,0.8994109651110104,0.9288627095604893,0.9420027186225646,0.6395953750092558,0.9380907372400756,0.9688090737240076,0.9825141776937618,"[0.6268, 0.6512]","[0.9608, 0.9759]","[0.9272, 0.9485]",fold,late-r2-protsentv2-150m@11000,2116,2207,57.27,maxsim
0.6622178602623198,0.8581785228817399,0.8889895786135025,0.8994109651110104,0.7235221869301681,0.9376237623762376,0.9712871287128713,0.9826732673267327,"[0.7108, 0.7352]","[0.9639, 0.9782]","[0.9267, 0.9480]",superfamily,late-r2-protsentv2-150m@11000,2020,2207,57.27,maxsim
0.5846849266346813,0.6094245582238332,0.7353874037154509,0.7562301767104667,0.7621970662036276,0.7944477259303012,0.958653278204371,0.9858239810986414,"[0.7473, 0.7766]","[0.9492, 0.9681]","[0.7755, 0.8139]",family,late-r2-protsentv2-150m@11000,1693,2207,57.27,maxsim
0.332532566257693,0.7408246488445854,0.839148164929769,0.8862709560489352,0.3468333524247299,0.7726843100189036,0.8752362948960303,0.9243856332703214,"[0.3340, 0.3593]","[0.8601, 0.8894]","[0.7552, 0.7897]",fold,late-r2-esm2-150m@0,2116,2207,22.35,maxsim
0.38934838039473824,0.7127322156773901,0.8001812415043045,0.8386950611690077,0.42539201758969664,0.7787128712871287,0.8742574257425743,0.9163366336633664,"[0.4109, 0.4392]","[0.8594, 0.8876]","[0.7614, 0.7965]",superfamily,late-r2-esm2-150m@0,2020,2207,22.35,maxsim
0.45003332255736705,0.5070231082917989,0.6502038966923426,0.6837335749886724,0.5866648215499758,0.6609568812758417,0.8476077968103958,0.8913171884229178,"[0.5687, 0.6061]","[0.8293, 0.8659]","[0.6391, 0.6852]",family,late-r2-esm2-150m@0,1693,2207,22.35,maxsim
