MAP,Recall@1,Recall@10,Recall@30,eligible_MAP,eligible_Recall@1,eligible_Recall@10,eligible_Recall@30,eligible_ap_ci95,eligible_hit10_ci95,eligible_hit1_ci95,level,model,n_eligible_queries,n_queries,runtime_s,scoring
0.6608156013154759,0.8486633439057544,0.885817852288174,0.8980516538287268,0.7219901149026017,0.9272277227722773,0.9678217821782178,0.9811881188118812,"[0.7089, 0.7339]","[0.9594, 0.9748]","[0.9163, 0.9381]",superfamily,protsent_late_150m_prop,2020,2207,21.05,maxsim
0.5807754608520002,0.6062528318985048,0.7322156773901224,0.752605346624377,0.7571006746015145,0.7903130537507383,0.954518606024808,0.9810986414648553,"[0.7423, 0.7711]","[0.9445, 0.9640]","[0.7714, 0.8086]",family,protsent_late_150m_prop,1693,2207,21.05,maxsim
0.5788329133404477,0.864521975532397,0.9148164929768917,0.9361123697326688,0.6037260112204008,0.9017013232514177,0.9541587901701323,0.9763705103969754,"[0.5897, 0.6166]","[0.9447, 0.9631]","[0.8885, 0.9140]",fold,protsent_late_150m_prop_dense,2116,2207,9.05,cosine
0.6164521132725704,0.8201178069777979,0.8713185319438151,0.8908019936565473,0.6735197098973085,0.8960396039603961,0.9519801980198019,0.9732673267326732,"[0.6595, 0.6858]","[0.9426, 0.9609]","[0.8827, 0.9089]",superfamily,protsent_late_150m_prop_dense,2020,2207,9.05,cosine
0.5390196722550964,0.5659265971907567,0.7195287720888084,0.7444494789306751,0.7026677003349071,0.7377436503248671,0.9379799173065564,0.9704666272888364,"[0.6872, 0.7176]","[0.9256, 0.9492]","[0.7165, 0.7572]",family,protsent_late_150m_prop_dense,1693,2207,9.05,cosine
0.6028742013505373,0.8740371545083824,0.9284096057997281,0.9424558223833258,0.6288012109549318,0.9116257088846881,0.968336483931947,0.9829867674858223,"[0.6162, 0.6414]","[0.9608, 0.9754]","[0.8993, 0.9230]",fold,protsent_late_proj128,2116,2207,14.92,maxsim
0.6459250374748093,0.8228364295423652,0.881739918441323,0.8971454463072044,0.7057210681717347,0.899009900990099,0.9633663366336633,0.9801980198019802,"[0.6929, 0.7179]","[0.9545, 0.9708]","[0.8856, 0.9124]",superfamily,protsent_late_proj128,2020,2207,14.92,maxsim
0.5436483541323035,0.5745355686452197,0.7245129134571817,0.7485274127775261,0.7087016642468954,0.7489663319551093,0.9444772593030124,0.9757826343768459,"[0.6937, 0.7228]","[0.9327, 0.9551]","[0.7289, 0.7685]",family,protsent_late_proj128,1693,2207,14.92,maxsim
0.5774626481080505,0.839148164929769,0.9170820117806978,0.9383778885364749,0.6022968168121302,0.8752362948960303,0.9565217391304348,0.9787334593572778,"[0.5887, 0.6149]","[0.9471, 0.9650]","[0.8615, 0.8880]",fold,protsent_late_proj128_dense,2116,2207,2.92,cosine
0.6099177387533541,0.7838695061169008,0.8704123244222927,0.8912550974173086,0.6663804205092339,0.8564356435643564,0.950990099009901,0.9737623762376237,"[0.6534, 0.6789]","[0.9411, 0.9604]","[0.8416, 0.8723]",superfamily,protsent_late_proj128_dense,2020,2207,2.92,cosine
